date,open,high,low,adjClose,value,volume,count,close
2002-07-22,300.0,300.0,300.0,300.0,91099800,303666,10,300.0
2003-05-14,600.0,600.0,600.0,600.0,43204200,72007,8,600.0
2003-06-29,600.0,600.0,600.0,600.0,447000,745,1,600.0
2004-02-08,380.0,380.0,380.0,380.0,5372440,14138,3,380.0
2004-02-14,350.0,350.0,350.0,350.0,262150,749,2,350.0
2004-02-18,350.0,350.0,350.0,350.0,407400,1164,5,350.0
2004-02-23,380.0,380.0,380.0,380.0,1078820,2839,3,380.0
2004-05-29,1150.0,1285.0,1150.0,1252.0,311565688,251594,28,1252.0
2004-11-29,5400.0,5400.0,5400.0,5400.0,56062800,10382,2,5400.0
2004-11-30,5440.0,5440.0,5440.0,5440.0,21237760,3904,3,5440.0
2004-12-01,5449.0,5500.0,5449.0,5498.0,12771861,2323,6,5498.0
2005-03-05,4200.0,4200.0,4200.0,4200.0,165660600,39443,5,4200.0
2006-05-10,1200.0,1200.0,1200.0,1200.0,353238000,294365,19,1200.0
2007-06-13,346.0,346.0,346.0,346.0,803412,2322,1,346.0
2007-06-17,333.0,333.0,333.0,333.0,17644338,52986,16,333.0
2007-06-19,320.0,320.0,320.0,320.0,964480,3014,2,320.0
2007-09-05,200.0,200.0,200.0,200.0,257353400,1286767,21,200.0
2010-05-01,1700.0,1700.0,1700.0,1700.0,6800000,4000,2,1700.0
2010-05-02,1581.0,1581.0,1581.0,1581.0,790500,500,1,1581.0
2010-05-03,1471.0,1691.0,1471.0,1584.0,179988614,113634,22,1691.0
2010-05-04,1550.0,1550.0,1500.0,1520.0,37914000,24936,3,1500.0
2010-05-05,1481.0,1481.0,1481.0,1481.0,4247508,2868,3,1481.0
2010-05-08,1378.0,1378.0,1378.0,1378.0,826800,600,1,1378.0
2010-05-09,1473.0,1473.0,1473.0,1473.0,368250,250,1,1473.0
2010-05-16,1370.0,1469.0,1370.0,1372.0,20039128,14606,9,1469.0
2010-05-18,1468.0,1468.0,1468.0,1468.0,1761600,1200,1,1468.0
2010-05-25,1366.0,1366.0,1366.0,1366.0,25954000,19000,5,1366.0
2010-05-26,1271.0,1271.0,1271.0,1271.0,3813000,3000,2,1271.0
2010-05-29,1200.0,1210.0,1200.0,1204.0,5956959,4946,4,1207.0
2010-05-30,1211.0,1220.0,1210.0,1210.0,21758800,17980,5,1220.0
2010-05-31,1286.0,1287.0,1228.0,1285.0,7325134,5700,5,1287.0
2010-06-01,1285.0,1285.0,1280.0,1285.0,1542921600,1200720,2,1280.0
2010-06-02,1280.0,1280.0,1280.0,1280.0,1071360,837,1,1280.0
2010-06-06,1339.0,1340.0,1339.0,1340.0,7637300,5700,4,1340.0
2010-06-07,1288.0,1288.0,1247.0,1272.0,16539000,13000,2,1247.0
2010-06-08,1190.0,1190.0,1183.0,1187.0,9351300,7880,2,1183.0
2010-06-13,1200.0,1200.0,1200.0,1200.0,13464000,11220,2,1200.0
2010-06-16,1141.0,1141.0,1141.0,1141.0,13692000,12000,1,1141.0
2010-06-20,1062.0,1160.0,1062.0,1073.0,66574884,62042,9,1160.0
2010-06-21,1144.0,1144.0,1050.0,1065.0,78820320,74004,9,1051.0
2010-06-22,1061.0,1119.0,1061.0,1093.0,24800434,22690,6,1100.0
2010-08-25,2186.0,2186.0,2016.0,2052.0,1975827320,963000,73,2186.0
2010-08-28,2051.0,2105.0,2050.0,2074.0,936431975,451573,36,2105.0
2011-12-04,1257.0,1357.0,1257.0,1320.0,120939025,91612,16,1357.0
2011-12-07,1400.0,1425.0,1380.0,1408.0,154349750,109631,26,1425.0
2011-12-10,1520.0,1520.0,1300.0,1454.0,81493176,56055,17,1370.0
2011-12-11,1558.0,1558.0,1338.0,1340.0,88929100,66350,15,1338.0
2011-12-12,1382.0,1382.0,1244.0,1245.0,42977820,34510,5,1244.0
2011-12-13,1245.0,1287.0,1245.0,1269.0,10138089,7986,6,1284.0
2011-12-14,1290.0,1319.0,1168.0,1229.0,196556447,159954,28,1168.0
2011-12-17,1230.0,1230.0,1132.0,1136.0,53893600,47432,10,1137.0
2011-12-18,1189.0,1226.0,1189.0,1206.0,146291119,121286,26,1226.0
2011-12-19,1302.0,1302.0,1300.0,1302.0,199954781,153597,29,1301.0
2011-12-20,1369.0,1369.0,1198.0,1199.0,98468329,82110,10,1220.0
2011-12-21,1132.0,1169.0,1121.0,1133.0,28375510,25040,13,1169.0
2011-12-25,1219.0,1219.0,1200.0,1204.0,24495223,20352,5,1211.0
2011-12-26,1151.0,1160.0,1151.0,1155.0,7654570,6630,3,1160.0
2011-12-27,1064.0,1190.0,1064.0,1127.0,2254000,2000,2,1190.0
2011-12-28,1160.0,1217.0,1160.0,1206.0,53446298,44308,26,1217.0
2011-12-31,1185.0,1216.0,1185.0,1214.0,14568825,12000,3,1215.0
2012-01-01,1180.0,1180.0,1180.0,1180.0,59000000,50000,2,1180.0
2012-01-02,1219.0,1219.0,1122.0,1122.0,5622190,5010,3,1122.0
